1,"ïΩê¨22îNçëê®í≤ç∏Å@è¨ínàÊèWåvÅ@Åiëçñ±è»ìùåvã«Åj","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
2290,"25212","0120","2","","","","é†âÍåß","çÇìáés","É}ÉLÉmí¨ñqñÏ","",247,10,14,16,10,8,9,8,13,19,13,20,26,25,15,13,12,6,6,4,-,-,-,40,151,56,28,10,11337,46.3987854251,2,119,3,8,11,3,6,3,3,6,9,7,10,16,10,6,8,7,1,1,1,-,-,-,22,73,24,10,2,5309,45.1134453782,1,128,7,6,5,7,2,6,5,7,10,6,10,10,15,9,5,5,5,5,3,-,-,-,18,78,32,18,8,6028,47.5937500000,1
2291,"25212","0130","2","","","","é†âÍåß","çÇìáés","É}ÉLÉmí¨îííJ","",160,2,2,7,4,4,4,5,10,13,11,8,14,20,17,11,11,12,4,1,-,-,-,11,93,56,28,5,8582,54.1375000000,1,78,1,1,4,2,1,2,2,6,11,6,5,6,9,10,4,2,5,1,-,-,-,-,6,50,22,8,1,3947,51.1025641026,-,82,1,1,3,2,3,2,3,4,2,5,3,8,11,7,7,9,7,3,1,-,-,-,5,43,34,20,4,4635,57.0243902439,1
2292,"25212","0140","2","","","","é†âÍåß","çÇìáés","É}ÉLÉmí¨è„äJìc","",89,2,3,2,5,3,3,2,2,4,6,4,7,8,6,5,14,10,3,-,-,-,-,7,44,38,27,3,4913,55.7022471910,-,46,1,2,1,3,1,2,1,1,2,2,4,3,5,3,3,6,4,2,-,-,-,-,4,24,18,12,2,2480,54.4130434783,-,43,1,1,1,2,2,1,1,1,2,4,-,4,3,3,2,8,6,1,-,-,-,-,3,20,20,15,1,2433,57.0813953488,-
2293,"25212","0150","2","","","","é†âÍåß","çÇìáés","É}ÉLÉmí¨â∫äJìc","",76,-,3,6,3,2,2,-,7,6,5,4,4,5,4,6,7,6,5,1,-,-,-,9,38,29,19,6,3996,53.0789473684,-,44,-,1,5,-,2,2,-,3,3,3,3,3,2,3,2,4,3,4,1,-,-,-,6,21,17,12,5,2324,53.3181818182,-,32,-,2,1,3,-,-,-,4,3,2,1,1,3,1,4,3,3,1,-,-,-,-,3,17,12,7,1,1672,52.7500000000,-
2294,"25212","0160","2","","","","é†âÍåß","çÇìáés","É}ÉLÉmí¨í“","",48,2,5,5,-,-,1,1,4,5,1,5,-,6,4,4,2,3,-,-,-,-,-,12,23,13,5,-,2145,45.1875000000,-,22,-,2,-,-,-,-,-,2,3,1,4,-,2,2,3,1,2,-,-,-,-,-,2,12,8,3,-,1179,54.0909090909,-,26,2,3,5,-,-,1,1,2,2,-,1,-,4,2,1,1,1,-,-,-,-,-,10,11,5,2,-,966,37.6538461538,-
2295,"25212","0170","2","","","","é†âÍåß","çÇìáés","É}ÉLÉmí¨êXêº","",98,3,5,4,4,4,2,6,8,-,4,9,5,18,6,9,4,4,3,-,-,-,-,12,60,26,11,3,4804,49.5204081633,-,42,-,3,2,-,3,1,2,4,-,1,2,3,10,2,6,1,1,1,-,-,-,-,5,26,11,3,1,2110,50.7380952381,-,56,3,2,2,4,1,1,4,4,-,3,7,2,8,4,3,3,3,2,-,-,-,-,7,34,15,8,2,2694,48.6071428571,-
2296,"25212","0180","2","","","","é†âÍåß","çÇìáés","É}ÉLÉmí¨ëÚ","",476,13,18,19,28,12,15,22,26,31,33,22,28,43,45,34,37,25,11,13,1,-,-,50,260,166,87,25,24068,51.0630252101,5,230,6,12,13,9,4,10,15,12,16,17,12,10,22,20,16,23,10,1,1,1,-,-,31,127,72,36,3,11084,48.6913043478,1,246,7,6,6,19,8,5,7,14,15,16,10,18,21,25,18,14,15,10,12,-,-,-,19,133,94,51,22,12984,53.2804878049,4
2297,"25212","0190","2","","","","é†âÍåß","çÇìáés","É}ÉLÉmí¨ímì‡","",411,12,13,12,22,12,17,18,26,22,20,32,31,35,37,27,27,26,14,4,2,2,-,37,235,139,75,22,20944,51.4586374696,1,199,7,5,8,9,7,8,13,14,13,11,18,16,13,16,12,14,9,5,1,-,-,-,20,122,57,29,6,9594,48.7110552764,-,212,5,8,4,13,5,9,5,12,9,9,14,15,22,21,15,13,17,9,3,2,2,-,17,113,82,46,16,11350,54.0377358491,1
2298,"25212","0200","2","","","","é†âÍåß","çÇìáés","É}ÉLÉmí¨êVï€","",508,16,12,23,25,19,9,17,21,28,30,26,36,50,52,40,32,34,21,16,1,-,-,51,261,196,104,38,26890,53.4330708661,8,239,10,6,11,11,11,5,9,8,11,15,14,22,25,23,21,12,12,6,7,-,-,-,27,131,81,37,13,12175,51.4414225941,4,269,6,6,12,14,8,4,8,13,17,15,12,14,25,29,19,20,22,15,9,1,-,-,24,130,115,67,25,14715,55.2026022305,4
2299,"25212","0210","2","","","","é†âÍåß","çÇìáés","É}ÉLÉmí¨íÜèØ","",455,9,21,17,22,18,25,14,40,16,29,27,31,53,51,24,29,15,12,2,-,-,-,47,275,133,58,14,22079,49.0252747253,4,234,6,11,10,15,8,17,9,24,10,14,12,13,24,24,11,12,7,5,2,-,-,-,27,146,61,26,7,10735,46.3760683761,2,221,3,10,7,7,10,8,5,16,6,15,15,18,29,27,13,17,8,7,-,-,-,-,20,129,72,32,7,11344,51.8303167421,2
2300,"25212","0220","2","","","","é†âÍåß","çÇìáés","É}ÉLÉmí¨ëÂè¿","",273,5,6,7,9,12,13,17,18,14,14,8,29,35,29,22,15,6,8,3,3,-,-,18,169,86,35,14,14066,52.0238095238,12,135,3,2,3,2,8,9,11,6,10,6,5,11,19,13,13,9,1,3,1,-,-,-,8,87,40,14,4,6823,51.0407407407,10,138,2,4,4,7,4,4,6,12,4,8,3,18,16,16,9,6,5,5,2,3,-,-,10,82,46,21,10,7243,52.9855072464,2
2301,"25212","0230","2","","","","é†âÍåß","çÇìáés","É}ÉLÉmí¨çÇñÿïl","",530,39,45,51,26,24,26,42,49,54,29,21,21,31,22,18,17,7,5,2,1,-,-,135,323,72,32,8,19056,36.4547169811,1,256,14,27,27,15,15,10,23,23,24,14,9,8,16,12,6,6,4,2,1,-,-,-,68,157,31,13,3,8869,35.1445312500,1,274,25,18,24,11,9,16,19,26,30,15,12,13,15,10,12,11,3,3,1,1,-,-,67,166,41,19,5,10187,37.6788321168,-
2302,"25212","023001","3","","","","é†âÍåß","çÇìáés","É}ÉLÉmí¨çÇñÿïl","ÇPíöñ⁄",339,19,18,35,20,12,17,21,35,36,24,13,14,22,15,13,12,6,4,2,1,-,-,72,214,53,25,7,13080,39.0840707965,-,173,8,11,20,12,9,7,11,17,18,12,5,7,11,8,6,4,4,2,1,-,-,-,39,109,25,11,3,6462,37.8526011561,-,166,11,7,15,8,3,10,10,18,18,12,8,7,11,7,7,8,2,2,1,1,-,-,33,105,28,14,4,6618,40.3674698795,-
2303,"25212","023002","3","","","","é†âÍåß","çÇìáés","É}ÉLÉmí¨çÇñÿïl","ÇQíöñ⁄",191,20,27,16,6,12,9,21,14,18,5,8,7,9,7,5,5,1,1,-,-,-,-,63,109,19,7,1,5976,31.7879581152,1,83,6,16,7,3,6,3,12,6,6,2,4,1,5,4,-,2,-,-,-,-,-,-,29,48,6,2,-,2407,29.5000000000,1,108,14,11,9,3,6,6,9,8,12,3,4,6,4,3,5,3,1,1,-,-,-,-,34,61,13,5,1,3569,33.5462962963,-
2304,"25212","0240","2","","","","é†âÍåß","çÇìáés","ç°í√í¨ç°í√","",1958,89,91,68,83,138,131,166,122,102,109,93,116,138,120,116,117,81,50,22,3,3,-,248,1198,512,276,78,87740,45.3110316650,17,1064,47,50,35,51,113,98,101,66,57,59,51,58,60,55,54,52,33,16,7,-,1,-,132,714,218,109,24,43689,41.5610902256,11,894,42,41,33,32,25,33,65,56,45,50,42,58,78,65,62,65,48,34,15,3,2,-,116,484,294,167,54,44051,49.7740492170,6
2305,"25212","0250","2","","","","é†âÍåß","çÇìáés","ç°í√í¨ìÏêVï€","",1104,47,53,50,50,47,57,52,49,59,61,60,81,83,67,59,58,64,50,42,12,3,-,150,599,355,229,107,54279,49.6657608696,6,509,19,28,32,26,22,31,24,17,33,36,28,42,39,32,34,29,18,11,8,-,-,-,79,298,132,66,19,23086,45.8555992141,4,595,28,25,18,24,25,26,28,32,26,25,32,39,44,35,25,29,46,39,34,12,3,-,71,301,223,163,88,31193,52.9252100840,2
2306,"25212","0260","2","","","","é†âÍåß","çÇìáés","ç°í√í¨ëÂãü","",129,9,8,8,1,6,6,8,16,7,5,9,6,13,12,5,3,4,2,-,1,-,-,25,77,27,10,3,5443,42.6937984496,-,65,8,2,5,1,1,3,2,9,3,2,6,6,3,8,2,1,2,-,-,1,-,-,15,36,14,4,1,2669,41.5615384615,-,64,1,6,3,-,5,3,6,7,4,3,3,-,10,4,3,2,2,2,-,-,-,-,10,41,13,6,2,2774,43.8437500000,-
2307,"25212","0270","2","","","","é†âÍåß","çÇìáés","ç°í√í¨çOêÏ","",2374,108,157,172,149,109,113,135,154,149,166,169,164,172,120,110,115,72,31,9,-,-,-,437,1480,457,227,40,98282,41.8993260320,9,1144,60,85,86,68,54,53,63,72,65,77,81,80,97,54,49,61,25,11,3,-,-,-,231,710,203,100,14,46321,40.9903846154,6,1230,48,72,86,81,55,60,72,82,84,89,88,84,75,66,61,54,47,20,6,-,-,-,206,770,254,127,26,51961,42.7447154472,3
2308,"25212","0280","2","","","","é†âÍåß","çÇìáés","ç°í√í¨â∫çOïî","",262,8,7,23,9,8,7,6,12,18,9,26,24,17,20,21,16,16,12,3,-,-,-,38,136,88,47,15,13178,50.7977099237,-,122,5,4,11,5,3,5,2,6,9,3,13,11,9,9,8,8,7,4,-,-,-,-,20,66,36,19,4,5865,48.5737704918,-,140,3,3,12,4,5,2,4,6,9,6,13,13,8,11,13,8,9,8,3,-,-,-,18,70,52,28,11,7313,52.7357142857,-
2309,"25212","0290","2","","","","é†âÍåß","çÇìáés","ç°í√í¨è„çOïî","",162,5,3,5,8,8,11,6,2,4,13,12,12,16,7,8,17,10,15,-,-,-,-,13,92,57,42,15,8487,52.8888888889,-,84,3,-,1,7,7,6,3,1,1,6,8,9,6,6,1,8,5,6,-,-,-,-,4,54,26,19,6,4199,50.4880952381,-,78,2,3,4,1,1,5,3,1,3,7,4,3,10,1,7,9,5,9,-,-,-,-,9,38,31,23,9,4288,55.4743589744,-
2310,"25212","0300","2","","","","é†âÍåß","çÇìáés","ç°í√í¨Âaê∂","",153,3,2,11,13,5,9,4,5,6,10,15,16,11,9,8,8,14,4,-,-,-,-,16,94,43,26,4,7436,49.1013071895,-,78,3,1,4,8,2,5,4,3,2,5,7,9,7,5,3,4,5,1,-,-,-,-,8,52,18,10,1,3608,46.7564102564,-,75,-,1,7,5,3,4,-,2,4,5,8,7,4,4,5,4,9,3,-,-,-,-,8,42,25,16,3,3828,51.5400000000,-
2311,"25212","0310","2","","","","é†âÍåß","çÇìáés","ç°í√í¨î~å¥","",285,2,12,12,10,3,6,4,9,21,11,17,27,25,33,33,19,24,14,2,-,1,-,26,133,126,60,17,15993,56.6157894737,2,131,1,6,6,6,1,3,2,2,11,6,5,17,12,13,16,8,11,3,2,-,-,-,13,65,53,24,5,7161,55.1641221374,1,154,1,6,6,4,2,3,2,7,10,5,12,10,13,20,17,11,13,11,-,-,1,-,13,68,73,36,12,8832,57.8506493506,1
2312,"25212","0320","2","","","","é†âÍåß","çÇìáés","ç°í√í¨ä›òe","",231,5,7,14,8,6,19,6,15,12,15,12,17,24,15,13,14,12,7,8,2,-,-,26,134,71,43,17,11577,50.6168831169,1,106,2,2,6,4,4,8,3,7,8,5,6,8,14,5,8,6,6,1,2,1,-,-,10,67,29,16,4,5251,50.0377358491,1,125,3,5,8,4,2,11,3,8,4,10,6,9,10,10,5,8,6,6,6,1,-,-,16,67,42,27,13,6326,51.1080000000,-
2313,"25212","0330","2","","","","é†âÍåß","çÇìáés","ç°í√í¨èZãg","",281,27,10,10,11,16,22,26,36,16,19,14,12,17,4,13,8,13,7,-,-,-,-,47,189,45,28,7,11010,39.6814946619,1,145,11,3,7,5,12,13,13,25,6,9,10,9,7,2,3,3,5,2,-,-,-,-,21,109,15,10,2,5440,38.0172413793,1,136,16,7,3,6,4,9,13,11,10,10,4,3,10,2,10,5,8,5,-,-,-,-,26,80,30,18,5,5570,41.4558823529,-
2314,"25212","033001","3","","","","é†âÍåß","çÇìáés","ç°í√í¨èZãg","àÍíöñ⁄",21,3,1,1,-,-,3,2,3,2,1,1,-,-,-,1,-,3,-,-,-,-,-,5,12,4,3,-,782,37.7380952381,-,9,1,-,1,-,-,1,1,2,1,-,1,-,-,-,-,-,1,-,-,-,-,-,2,6,1,1,-,321,36.1666666667,-,12,2,1,-,-,-,2,1,1,1,1,-,-,-,-,1,-,2,-,-,-,-,-,3,6,3,2,-,461,38.9166666667,-
2315,"25212","033002","3","","","","é†âÍåß","çÇìáés","ç°í√í¨èZãg","ìÒíöñ⁄",260,24,9,9,11,16,19,24,33,14,18,13,12,17,4,12,8,10,7,-,-,-,-,42,177,41,25,7,10228,39.8384615385,1,136,10,3,6,5,12,12,12,23,5,9,9,9,7,2,3,3,4,2,-,-,-,-,19,103,14,9,2,5119,38.1397058824,1,124,14,6,3,6,4,7,12,10,9,9,4,3,10,2,9,5,6,5,-,-,-,-,23,74,27,16,5,5109,41.7016129032,-
2316,"25212","0340","2","","","","é†âÍåß","çÇìáés","ç°í√í¨íÜè¿","",81,1,2,1,2,3,7,4,4,3,2,14,8,8,2,5,9,5,-,1,-,-,-,4,55,22,15,1,4167,51.9444444444,1,37,1,2,1,1,-,-,2,2,2,-,8,6,4,1,-,4,2,-,1,-,-,-,4,25,8,7,1,1899,51.8243243243,1,44,-,-,-,1,3,7,2,2,1,2,6,2,4,1,5,5,3,-,-,-,-,-,-,30,14,8,-,2268,52.0454545455,-
2317,"25212","034001","3","","","","é†âÍåß","çÇìáés","ç°í√í¨íÜè¿","àÍíöñ⁄",40,1,2,-,-,3,6,3,2,-,-,8,3,4,-,3,3,2,-,-,-,-,-,3,29,8,5,-,1841,46.5250000000,-,15,1,2,-,-,-,-,1,1,-,-,3,2,2,-,-,1,2,-,-,-,-,-,3,9,3,3,-,708,47.7000000000,-,25,-,-,-,-,3,6,2,1,-,-,5,1,2,-,3,2,-,-,-,-,-,-,-,20,5,2,-,1133,45.8200000000,-
2318,"25212","034002","3","","","","é†âÍåß","çÇìáés","ç°í√í¨íÜè¿","ìÒíöñ⁄",41,-,-,1,2,-,1,1,2,3,2,6,5,4,2,2,6,3,-,1,-,-,-,1,26,14,10,1,2326,57.2317073171,1,22,-,-,1,1,-,-,1,1,2,-,5,4,2,1,-,3,-,-,1,-,-,-,1,16,5,4,1,1191,54.6363636364,1,19,-,-,-,1,-,1,-,1,1,2,1,1,2,1,2,3,3,-,-,-,-,-,-,10,9,6,-,1135,60.2368421053,-
2319,"25212","0350","2","","","","é†âÍåß","çÇìáés","ç°í√í¨ñºè¨òH","",144,3,4,6,7,9,8,11,10,12,7,10,9,4,20,13,4,2,5,-,-,-,-,13,87,44,11,5,6659,46.7430555556,2,67,2,1,2,2,5,4,8,6,6,3,6,4,2,5,7,3,-,1,-,-,-,-,5,46,16,4,1,2965,44.7537313433,2,77,1,3,4,5,4,4,3,4,6,4,4,5,2,15,6,1,2,4,-,-,-,-,8,41,28,7,4,3694,48.4740259740,-
2320,"25212","035001","3","","","","é†âÍåß","çÇìáés","ç°í√í¨ñºè¨òH","àÍíöñ⁄",67,2,3,-,3,2,3,6,4,8,3,5,4,3,8,7,2,1,3,-,-,-,-,5,41,21,6,3,3207,48.3656716418,2,33,2,1,-,2,2,1,3,3,4,2,3,1,1,3,4,1,-,-,-,-,-,-,3,22,8,1,-,1414,43.3484848485,2,34,-,2,-,1,-,2,3,1,4,1,2,3,2,5,3,1,1,3,-,-,-,-,2,19,13,5,3,1793,53.2352941176,-
2321,"25212","035002","3","","","","é†âÍåß","çÇìáés","ç°í√í¨ñºè¨òH","ìÒíöñ⁄",77,1,1,6,4,7,5,5,6,4,4,5,5,1,12,6,2,1,2,-,-,-,-,8,46,23,5,2,3452,45.3311688312,-,34,-,-,2,-,3,3,5,3,2,1,3,3,1,2,3,2,-,1,-,-,-,-,2,24,8,3,1,1551,46.1176470588,-,43,1,1,4,4,4,2,-,3,2,3,2,2,-,10,3,-,1,1,-,-,-,-,6,22,15,2,1,1901,44.7093023256,-
2322,"25212","0360","2","","","","é†âÍåß","çÇìáés","ç°í√í¨èºózë‰","",1156,33,48,62,63,69,38,54,75,64,71,94,109,111,87,70,62,25,16,3,2,-,-,143,748,265,108,21,52809,46.1825259516,9,548,16,24,27,26,33,21,28,33,27,35,46,51,55,43,33,33,12,5,-,-,-,-,67,355,126,50,5,25046,46.2043795620,1,608,17,24,35,37,36,17,26,42,37,36,48,58,56,44,37,29,13,11,3,2,-,-,76,393,139,58,16,27763,46.1628289474,8
2323,"25212","036001","3","","","","é†âÍåß","çÇìáés","ç°í√í¨èºózë‰","àÍíöñ⁄",659,16,24,27,38,44,28,28,38,32,38,45,66,71,54,45,36,16,9,2,2,-,-,67,428,164,65,13,30899,47.3877086495,6,317,7,13,11,15,19,16,17,15,16,20,19,33,33,29,24,19,8,3,-,-,-,-,31,203,83,30,3,14982,47.7618296530,-,342,9,11,16,23,25,12,11,23,16,18,26,33,38,25,21,17,8,6,2,2,-,-,36,225,81,35,10,15917,47.0409356725,6
2324,"25212","036002","3","","","","é†âÍåß","çÇìáés","ç°í√í¨èºózë‰","ìÒíöñ⁄",497,17,24,35,25,25,10,26,37,32,33,49,43,40,33,25,26,9,7,1,-,-,-,76,320,101,43,8,21910,44.5845070423,3,231,9,11,16,11,14,5,11,18,11,15,27,18,22,14,9,14,4,2,-,-,-,-,36,152,43,20,2,10064,44.0670995671,1,266,8,13,19,14,11,5,15,19,21,18,22,25,18,19,16,12,5,5,1,-,-,-,40,168,58,23,6,11846,45.0338345865,2
2325,"25212","0370","2","","","","é†âÍåß","çÇìáés","ç°í√í¨èMã¥","",109,9,5,9,8,4,4,8,14,9,11,5,2,7,6,4,2,2,-,-,-,-,-,23,72,14,4,-,3973,36.9495412844,-,60,8,3,6,5,2,1,4,7,5,6,2,1,4,2,2,1,1,-,-,-,-,-,17,37,6,2,-,1981,33.5166666667,-,49,1,2,3,3,2,3,4,7,4,5,3,1,3,4,2,1,1,-,-,-,-,-,6,35,8,2,-,1992,41.1530612245,-
2326,"25212","037001","3","","","","é†âÍåß","çÇìáés","ç°í√í¨èMã¥","àÍíöñ⁄",34,5,1,6,1,-,2,2,6,5,4,-,-,2,-,-,-,-,-,-,-,-,-,12,22,-,-,-,971,29.0588235294,-,20,5,-,4,-,-,1,1,3,3,2,-,-,1,-,-,-,-,-,-,-,-,-,9,11,-,-,-,508,25.9000000000,-,14,-,1,2,1,-,1,1,3,2,2,-,-,1,-,-,-,-,-,-,-,-,-,3,11,-,-,-,463,33.5714285714,-
2327,"25212","037002","3","","","","é†âÍåß","çÇìáés","ç°í√í¨èMã¥","ìÒíöñ⁄",75,4,4,3,7,4,2,6,8,4,7,5,2,5,6,4,2,2,-,-,-,-,-,11,50,14,4,-,3002,40.5266666667,-,40,3,3,2,5,2,-,3,4,2,4,2,1,3,2,2,1,1,-,-,-,-,-,8,26,6,2,-,1473,37.3250000000,-,35,1,1,1,2,2,2,3,4,2,3,3,1,2,4,2,1,1,-,-,-,-,-,3,24,8,2,-,1529,44.1857142857,-
2328,"25212","0380","2","","","","é†âÍåß","çÇìáés","ç°í√í¨ç˜í¨","",270,17,18,22,17,7,25,17,21,24,18,16,15,14,12,11,8,6,1,1,-,-,-,57,174,39,16,2,10134,38.0333333333,3,133,9,8,11,11,2,12,8,10,13,9,9,6,10,3,4,5,3,-,-,-,-,-,28,90,15,8,-,4908,37.4022556391,-,137,8,10,11,6,5,13,9,11,11,9,7,9,4,9,7,3,3,1,1,-,-,-,29,84,24,8,2,5226,38.6459854015,3
2329,"25212","038001","3","","","","é†âÍåß","çÇìáés","ç°í√í¨ç˜í¨","àÍíöñ⁄",95,1,3,9,8,3,5,3,5,11,7,6,6,6,5,9,5,2,1,-,-,-,-,13,60,22,8,1,4162,44.3105263158,2,46,1,-,3,5,1,3,1,3,7,3,5,2,4,1,3,4,-,-,-,-,-,-,4,34,8,4,-,2005,44.0869565217,-,49,-,3,6,3,2,2,2,2,4,4,1,4,2,4,6,1,2,1,-,-,-,-,9,26,14,4,1,2157,44.5204081633,2
2330,"25212","038002","3","","","","é†âÍåß","çÇìáés","ç°í√í¨ç˜í¨","ìÒíöñ⁄",175,16,15,13,9,4,20,14,16,13,11,10,9,8,7,2,3,4,-,1,-,-,-,44,114,17,8,1,5972,34.6257142857,1,87,8,8,8,6,1,9,7,7,6,6,4,4,6,2,1,1,3,-,-,-,-,-,24,56,7,4,-,2903,33.8678160920,-,88,8,7,5,3,3,11,7,9,7,5,6,5,2,5,1,2,1,-,1,-,-,-,20,58,10,4,1,3069,35.3750000000,1
2331,"25212","0390","2","","","","é†âÍåß","çÇìáés","ç°í√í¨ëÂãüëÂñÂ","",276,16,21,23,14,6,13,17,37,29,24,9,12,13,18,9,9,5,1,-,-,-,-,60,174,42,15,1,10480,38.4710144928,1,132,6,11,8,4,4,9,9,17,13,16,4,4,8,6,7,3,3,-,-,-,-,-,25,88,19,6,-,5147,39.4924242424,-,144,10,10,15,10,2,4,8,20,16,8,5,8,5,12,2,6,2,1,-,-,-,-,35,86,23,9,1,5333,37.5347222222,1
2332,"25212","039001","3","","","","é†âÍåß","çÇìáés","ç°í√í¨ëÂãüëÂñÂ","àÍíöñ⁄",72,4,3,7,5,2,4,5,9,10,3,2,4,3,5,4,2,-,-,-,-,-,-,14,47,11,2,-,2720,38.2777777778,1,38,2,2,2,1,2,3,2,4,7,2,1,2,3,1,3,1,-,-,-,-,-,-,6,27,5,1,-,1516,40.3947368421,-,34,2,1,5,4,-,1,3,5,3,1,1,2,-,4,1,1,-,-,-,-,-,-,8,20,6,1,-,1204,35.9117647059,1
2333,"25212","039002","3","","","","é†âÍåß","çÇìáés","ç°í√í¨ëÂãüëÂñÂ","ìÒíöñ⁄",204,12,18,16,9,4,9,12,28,19,21,7,8,10,13,5,7,5,1,-,-,-,-,46,127,31,13,1,7760,38.5392156863,-,94,4,9,6,3,2,6,7,13,6,14,3,2,5,5,4,2,3,-,-,-,-,-,19,61,14,5,-,3631,39.1276595745,-,110,8,9,10,6,2,3,5,15,13,7,4,6,5,8,1,5,2,1,-,-,-,-,27,66,17,8,1,4129,38.0363636364,-
2334,"25212","0400","2","","","","é†âÍåß","çÇìáés","ç°í√í¨ê[ê¥êÖ","",534,18,13,25,30,18,23,27,28,21,36,43,47,52,36,30,30,38,11,6,2,-,-,56,325,153,87,19,26252,49.6610486891,-,261,6,7,13,17,13,10,12,20,8,16,24,21,29,19,12,15,14,4,-,1,-,-,26,170,65,34,5,12406,48.0325670498,-,273,12,6,12,13,5,13,15,8,13,20,19,26,23,17,18,15,24,7,6,1,-,-,30,155,88,53,14,13846,51.2179487179,-
2335,"25212","0410","2","","","","é†âÍåß","çÇìáés","ç°í√í¨åj","",222,1,7,13,17,8,5,5,10,17,19,15,16,15,19,17,14,17,5,1,1,-,-,21,127,74,38,7,11183,50.8738738739,-,110,-,4,9,12,2,5,4,4,7,9,7,10,9,4,10,8,5,1,-,-,-,-,13,69,28,14,1,5141,47.2363636364,-,112,1,3,4,5,6,-,1,6,10,10,8,6,6,15,7,6,12,4,1,1,-,-,8,58,46,24,6,6042,54.4464285714,-
2336,"25212","0420","2","","","","é†âÍåß","çÇìáés","ç°í√í¨éîg","",128,2,4,5,5,5,4,3,8,3,8,12,19,10,9,7,9,10,4,1,-,-,-,11,77,40,24,5,6667,52.5859375000,1,65,2,2,2,3,4,3,1,4,1,3,7,11,4,7,2,4,4,-,1,-,-,-,6,41,18,9,1,3207,49.8384615385,1,63,-,2,3,2,1,1,2,4,2,5,5,8,6,2,5,5,6,4,-,-,-,-,5,36,22,15,4,3460,55.4206349206,-
2337,"25212","0430","2","","","","é†âÍåß","çÇìáés","ç°í√í¨ì˙íuëO","",998,40,45,56,50,47,42,58,39,49,69,65,66,84,74,59,74,56,16,5,4,-,-,141,569,288,155,25,46763,47.3567134269,8,475,21,27,32,21,21,23,23,19,23,28,32,32,45,32,23,38,29,4,2,-,-,-,80,267,128,73,6,21707,46.1989473684,2,523,19,18,24,29,26,19,35,20,26,41,33,34,39,42,36,36,27,12,3,4,-,-,61,302,160,82,19,25056,48.4082217973,6
2338,"25212","0440","2","","","","é†âÍåß","çÇìáés","ç°í√í¨ïüâ™","",372,9,10,9,16,14,20,32,14,11,25,28,28,42,29,20,28,16,14,4,3,-,-,28,230,114,65,21,18848,51.1666666667,3,179,9,5,2,6,3,11,18,8,3,13,14,15,18,18,7,13,7,6,1,2,-,-,16,109,54,29,9,8921,50.3379888268,3,193,-,5,7,10,11,9,14,6,8,12,14,13,24,11,13,15,9,8,3,1,-,-,12,121,60,36,12,9927,51.9352331606,-
2339,"25212","0450","2","","","","é†âÍåß","çÇìáés","ç°í√í¨ñkã¬","",319,10,15,18,24,8,4,9,19,22,24,22,15,24,39,22,22,11,10,1,-,-,-,43,171,105,44,11,15301,48.4655172414,1,154,7,9,9,13,2,1,3,9,14,9,13,8,9,16,9,13,7,3,-,-,-,-,25,81,48,23,3,7156,46.9675324675,1,165,3,6,9,11,6,3,6,10,8,15,9,7,15,23,13,9,4,7,1,-,-,-,18,90,57,21,8,8145,49.8636363636,-
2340,"25212","0460","2","","","","é†âÍåß","çÇìáés","ç°í√í¨ïlï™","",832,18,22,31,24,21,24,33,39,50,42,38,72,84,83,88,63,39,37,14,9,1,-,71,427,334,163,61,45292,54.9375000000,3,407,8,9,18,12,11,10,18,21,27,23,21,43,48,42,37,36,13,9,-,1,-,-,35,234,138,59,10,21264,52.7457002457,1,425,10,13,13,12,10,14,15,18,23,19,17,29,36,41,51,27,26,28,14,8,1,-,36,193,196,104,51,24028,57.0364705882,2
2341,"25212","0470","2","","","","é†âÍåß","çÇìáés","ç°í√í¨ìÏê∂å©","",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2342,"25212","0480","2","","","","é†âÍåß","çÇìáés","ç°í√í¨ñkê∂å©","",-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
2343,"25212","0490","2","","","","é†âÍåß","çÇìáés","ç°í√í¨äpêÏ","",464,1,-,-,3,3,2,6,7,9,14,38,51,89,83,70,41,33,13,-,1,-,-,1,222,241,88,14,29750,64.6163793103,2,415,-,-,-,1,1,2,6,6,9,12,35,48,86,80,66,32,24,7,-,-,-,-,-,206,209,63,7,26474,64.2927710843,2,49,1,-,-,2,2,-,-,1,-,2,3,3,3,3,4,9,9,6,-,1,-,-,1,16,32,25,7,3276,67.3571428571,-
