1,"ïΩê¨12îNçëê®í≤ç∏Å@è¨ínàÊèWåvÅ@Åiëçñ±è»ìùåvã«Åj"
2,"ëÊ3ï\Å@îNóÓÅi5çŒäKãâÅjÅCíjèóï êlå˚ÅiëçîNóÓãyÇ—äOçëêlÅ|ì¡åfÅj"
3,"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
2659,"25501","0170","","","","çÇåéí¨","ëÂéöñˆñÏíÜ",148,9,4,11,5,12,11,7,9,6,7,20,8,9,5,13,3,4,4,1,-,-,-,6279,-,67,3,3,5,2,5,5,3,3,5,1,10,5,6,2,5,2,1,1,-,-,-,-,2811,-,81,6,1,6,3,7,6,4,6,1,6,10,3,3,3,8,1,3,3,1,-,-,-,3468,-
2660,"25501","0180","","","","çÇåéí¨","ëÂéöêºñˆñÏ",167,6,10,7,11,12,10,8,5,10,15,10,12,9,10,7,12,6,6,1,-,-,-,7397,-,84,3,6,2,4,7,8,3,2,5,9,5,7,5,5,3,4,2,4,-,-,-,-,3648,-,83,3,4,5,7,5,2,5,3,5,6,5,5,4,5,4,8,4,2,1,-,-,-,3749,-
2661,"25501","0190","","","","çÇåéí¨","ëÂéöèdë•",78,5,7,4,4,2,7,6,5,3,1,5,8,7,5,3,1,2,2,-,1,-,-,3160,-,44,4,5,3,4,1,5,2,4,1,1,1,4,4,2,3,-,-,-,-,-,-,-,1479,-,34,1,2,1,-,1,2,4,1,2,-,4,4,3,3,-,1,2,2,-,1,-,-,1681,-
2662,"25501","0200","","","","çÇåéí¨","ëÂéöèºîˆ",83,1,7,6,4,1,3,3,6,5,4,8,2,10,9,4,3,4,3,-,-,-,-,3861,-,38,1,3,3,3,-,-,1,3,2,2,3,1,4,7,1,2,1,1,-,-,-,-,1739,-,45,-,4,3,1,1,3,2,3,3,2,5,1,6,2,3,1,3,2,-,-,-,-,2122,-
2663,"25501","0210","","","","çÇåéí¨","ëÂéöêºñÏ",338,8,17,22,19,25,20,14,16,19,23,41,18,20,15,25,14,13,5,3,1,-,-,14901,-,161,2,8,9,12,10,14,8,6,10,12,19,11,9,7,10,5,7,1,1,-,-,-,6935,-,177,6,9,13,7,15,6,6,10,9,11,22,7,11,8,15,9,6,4,2,1,-,-,7966,-
2664,"25501","0220","","","","çÇåéí¨","ëÂéöåFñÏ",179,10,8,13,5,10,7,11,12,15,12,9,12,12,13,11,11,3,3,2,-,-,-,7807,-,84,5,5,6,2,5,4,4,4,10,7,3,7,4,4,9,4,1,-,-,-,-,-,3494,-,95,5,3,7,3,5,3,7,8,5,5,6,5,8,9,2,7,2,3,2,-,-,-,4313,-
2665,"25501","0230","","","","çÇåéí¨","ëÂéöï–éR",91,6,5,6,3,-,6,6,10,6,3,2,5,7,11,7,4,3,-,1,-,-,-,3988,-,50,3,3,5,2,-,3,3,6,3,2,-,3,3,4,5,2,3,-,-,-,-,-,2118,-,41,3,2,1,1,-,3,3,4,3,1,2,2,4,7,2,2,-,-,1,-,-,-,1870,-
2666,"25501","0240","","","","çÇåéí¨","ëÂéöêºà¢ï¬",437,21,25,30,33,21,22,23,21,22,28,36,27,35,32,17,19,12,9,4,-,-,-,18495,-,206,10,9,14,16,13,9,11,9,8,18,16,13,16,18,10,8,6,1,1,-,-,-,8675,-,231,11,16,16,17,8,13,12,12,14,10,20,14,19,14,7,11,6,8,3,-,-,-,9820,-
2667,"25501","0250","","","","çÇåéí¨","ëÂéöìåçÇìc",115,4,7,8,12,7,3,4,3,11,11,13,3,1,6,8,5,6,2,1,-,-,-,4813,-,57,3,3,4,6,4,1,2,1,4,6,8,1,1,2,4,2,3,2,-,-,-,-,2360,-,58,1,4,4,6,3,2,2,2,7,5,5,2,-,4,4,3,3,-,1,-,-,-,2453,-
2668,"25501","0260","","","","çÇåéí¨","ëÂéöïzé{",93,3,7,10,6,6,1,4,2,11,13,6,1,4,10,4,5,-,-,-,-,-,-,3677,-,44,1,3,5,3,4,1,1,1,4,8,3,-,3,5,2,-,-,-,-,-,-,-,1689,-,49,2,4,5,3,2,-,3,1,7,5,3,1,1,5,2,5,-,-,-,-,-,-,1988,-
2669,"25501","0270","","","","çÇåéí¨","ëÂéöìÇêÏ",397,14,25,35,35,19,12,12,22,28,38,23,25,18,22,30,17,13,5,4,-,-,-,16658,1,185,6,10,14,22,12,5,6,7,10,20,13,12,9,11,13,8,5,1,1,-,-,-,7614,1,212,8,15,21,13,7,7,6,15,18,18,10,13,9,11,17,9,8,4,3,-,-,-,9044,-
2670,"25501","0280","","","","çÇåéí¨","ëÂéöâ°éR",123,8,5,4,8,12,7,9,5,7,12,12,13,3,2,3,7,3,2,1,-,-,-,4944,-,56,5,2,2,4,4,3,5,3,3,6,7,7,1,2,-,1,-,-,1,-,-,-,2086,-,67,3,3,2,4,8,4,4,2,4,6,5,6,2,-,3,6,3,2,-,-,-,-,2858,-
2671,"25501","0290","","","","çÇåéí¨","ëÂéöìåï®ïî",381,11,20,24,20,13,29,17,18,22,28,20,33,23,29,26,25,12,9,2,-,-,-,17358,-,190,5,9,14,11,8,17,9,8,10,14,13,13,11,15,9,14,5,4,1,-,-,-,8410,-,191,6,11,10,9,5,12,8,10,12,14,7,20,12,14,17,11,7,5,1,-,-,-,8948,-
2672,"25501","0300","","","","çÇåéí¨","ëÂéöêºï®ïî",148,8,13,10,4,3,6,10,9,9,4,9,8,11,14,12,12,3,1,2,-,-,-,6578,-,75,5,7,8,4,-,3,5,5,5,2,3,2,4,7,8,5,2,-,-,-,-,-,3055,-,73,3,6,2,-,3,3,5,4,4,2,6,6,7,7,4,7,1,1,2,-,-,-,3523,-
2673,"25501","0310","","","","çÇåéí¨","ëÂéöàÈñÏ",328,18,14,21,17,27,22,14,15,13,23,40,26,16,15,14,15,9,7,2,-,-,-,13708,-,149,9,4,12,7,10,10,5,7,5,9,19,18,6,10,8,4,3,3,-,-,-,-,6292,-,179,9,10,9,10,17,12,9,8,8,14,21,8,10,5,6,11,6,4,2,-,-,-,7416,-
2674,"25502","","","","","ñÿîVñ{í¨","ëçêî",9170,401,455,564,559,508,525,434,452,529,611,667,613,585,567,652,497,301,172,58,20,-,-,402942,53,4389,190,241,297,282,260,265,226,213,254,320,356,296,281,270,308,167,101,40,19,3,-,-,183707,22,4781,211,214,267,277,248,260,208,239,275,291,311,317,304,297,344,330,200,132,39,17,-,-,219235,31
2675,"25502","0010","","","","ñÿîVñ{í¨","ëÂéöã‡ãèå¥",273,5,8,13,12,12,11,6,6,15,17,34,20,16,22,29,23,13,6,3,2,-,-,14091,-,136,4,3,10,6,8,6,5,2,7,8,20,12,5,10,16,6,4,4,-,-,-,-,6464,-,137,1,5,3,6,4,5,1,4,8,9,14,8,11,12,13,17,9,2,3,2,-,-,7627,-
2676,"25502","001001","","","","ñÿîVñ{í¨","ëÂéöã‡ãèå¥",45,-,2,2,2,1,4,1,1,2,5,7,4,1,1,3,5,-,2,-,2,-,-,2277,-,20,-,-,1,1,1,3,1,1,1,2,5,2,1,-,1,-,-,-,-,-,-,-,841,-,25,-,2,1,1,-,1,-,-,1,3,2,2,-,1,2,5,-,2,-,2,-,-,1436,-
2677,"25502","001002","","","","ñÿîVñ{í¨","ëÂéöã‡ãèå¥",20,-,-,-,-,-,1,-,1,-,-,2,2,4,3,3,1,2,1,-,-,-,-,1269,-,8,-,-,-,-,-,-,-,1,-,-,-,1,2,1,1,1,-,1,-,-,-,-,513,-,12,-,-,-,-,-,1,-,-,-,-,2,1,2,2,2,-,2,-,-,-,-,-,756,-
2678,"25502","001003","","","","ñÿîVñ{í¨","ëÂéöã‡ãèå¥",29,1,1,3,1,-,-,1,2,4,-,1,-,4,5,3,1,-,1,1,-,-,-,1434,-,17,1,-,3,1,-,-,1,-,3,-,1,-,1,4,1,-,-,1,-,-,-,-,745,-,12,-,1,-,-,-,-,-,2,1,-,-,-,3,1,2,1,-,-,1,-,-,-,689,-
2679,"25502","001004","","","","ñÿîVñ{í¨","ëÂéöã‡ãèå¥",179,4,5,8,9,11,6,4,2,9,12,24,14,7,13,20,16,11,2,2,-,-,-,9111,-,91,3,3,6,4,7,3,3,-,3,6,14,9,1,5,13,5,4,2,-,-,-,-,4365,-,88,1,2,2,5,4,3,1,2,6,6,10,5,6,8,7,11,7,-,2,-,-,-,4746,-
2680,"25502","0020","","","","ñÿîVñ{í¨","ëÂéöêôñÏ",454,18,24,40,26,23,20,21,23,32,37,29,24,28,28,27,30,13,8,2,1,-,-,19550,-,218,8,13,24,11,11,13,11,14,9,23,19,12,10,14,11,9,3,3,-,-,-,-,8719,-,236,10,11,16,15,12,7,10,9,23,14,10,12,18,14,16,21,10,5,2,1,-,-,10831,-
2681,"25502","002001","","","","ñÿîVñ{í¨","ëÂéöêôñÏ",160,6,9,9,9,10,6,7,12,11,13,14,5,10,11,9,11,5,3,-,-,-,-,7015,-,81,3,6,5,4,6,5,4,8,3,7,10,3,3,6,5,2,-,1,-,-,-,-,3220,-,79,3,3,4,5,4,1,3,4,8,6,4,2,7,5,4,9,5,2,-,-,-,-,3795,-
2682,"25502","002002","","","","ñÿîVñ{í¨","ëÂéöêôñÏ",192,10,9,18,12,9,5,13,8,12,15,11,9,16,13,11,12,3,3,2,1,-,-,8171,-,85,3,4,11,6,3,2,7,4,4,10,6,5,5,5,5,4,-,1,-,-,-,-,3377,-,107,7,5,7,6,6,3,6,4,8,5,5,4,11,8,6,8,3,2,2,1,-,-,4794,-
2683,"25502","002003","","","","ñÿîVñ{í¨","ëÂéöêôñÏ",102,2,6,13,5,4,9,1,3,9,9,4,10,2,4,7,7,5,2,-,-,-,-,4364,-,52,2,3,8,1,2,6,-,2,2,6,3,4,2,3,1,3,3,1,-,-,-,-,2122,-,50,-,3,5,4,2,3,1,1,7,3,1,6,-,1,6,4,2,1,-,-,-,-,2242,-
2684,"25502","0030","","","","ñÿîVñ{í¨","ëÂéöêôñ{",91,3,4,3,5,2,5,7,7,3,3,8,6,6,7,9,7,2,3,1,-,-,-,4354,-,38,3,1,-,2,-,4,4,3,1,1,3,4,2,2,6,1,-,-,1,-,-,-,1703,-,53,-,3,3,3,2,1,3,4,2,2,5,2,4,5,3,6,2,3,-,-,-,-,2651,-
2685,"25502","0040","","","","ñÿîVñ{í¨","ëÂéöâπâH",33,-,-,1,2,2,1,-,-,1,3,4,2,3,2,2,6,3,1,-,-,-,-,1878,-,12,-,-,-,-,1,-,-,-,1,1,2,1,1,1,1,1,2,-,-,-,-,-,708,-,21,-,-,1,2,1,1,-,-,-,2,2,1,2,1,1,5,1,1,-,-,-,-,1170,-
2686,"25502","0050","","","","ñÿîVñ{í¨","ëÂéöëÂå©",74,-,1,4,5,2,3,1,-,7,2,3,7,5,9,6,8,6,4,-,1,-,-,4146,-,36,-,1,4,2,-,2,-,-,3,1,2,3,3,6,3,2,1,3,-,-,-,-,1910,-,38,-,-,-,3,2,1,1,-,4,1,1,4,2,3,3,6,5,1,-,1,-,-,2236,-
2687,"25502","0060","","","","ñÿîVñ{í¨","ëÂéöêÏçá",602,29,24,50,28,24,32,20,28,36,46,46,45,42,49,30,34,19,14,5,1,-,-,27004,-,300,16,15,28,18,15,11,14,12,14,25,25,20,21,24,16,13,5,4,4,-,-,-,12704,-,302,13,9,22,10,9,21,6,16,22,21,21,25,21,25,14,21,14,10,1,1,-,-,14300,-
2688,"25502","0070","","","","ñÿîVñ{í¨","ëÂéöå√ã¥",495,13,26,35,43,36,17,22,24,29,31,27,30,23,30,38,39,20,9,1,2,-,-,21899,4,223,3,12,12,20,16,8,12,10,16,15,14,12,13,14,21,15,8,2,-,-,-,-,9925,-,272,10,14,23,23,20,9,10,14,13,16,13,18,10,16,17,24,12,7,1,2,-,-,11974,4
2689,"25502","0080","","","","ñÿîVñ{í¨","ëÂéöêŒìπ",144,7,6,3,11,6,3,7,3,6,13,7,12,8,8,15,11,11,5,2,-,-,-,7203,1,69,6,3,1,8,4,2,2,2,3,6,5,5,3,5,6,1,5,2,-,-,-,-,3037,-,75,1,3,2,3,2,1,5,1,3,7,2,7,5,3,9,10,6,3,2,-,-,-,4166,1
2690,"25502","0090","","","","ñÿîVñ{í¨","ëÂéöè¨éR",129,1,6,7,9,7,4,1,4,5,12,16,9,4,6,12,12,8,4,1,1,-,-,6453,-,59,1,3,2,5,2,4,-,1,3,6,9,4,2,3,3,4,3,3,-,1,-,-,2864,-,70,-,3,5,4,5,-,1,3,2,6,7,5,2,3,9,8,5,1,1,-,-,-,3589,-
2691,"25502","0100","","","","ñÿîVñ{í¨","ëÂéöñÿîVñ{",2506,89,116,151,132,135,143,104,134,123,162,208,189,195,154,213,120,89,36,12,1,-,-,113061,33,1193,34,61,77,69,68,65,53,63,61,95,104,86,96,79,99,41,31,7,4,-,-,-,52196,17,1313,55,55,74,63,67,78,51,71,62,67,104,103,99,75,114,79,58,29,8,1,-,-,60865,16
2692,"25502","010011","","","","ñÿîVñ{í¨","ëÂéöñÿîVñ{éöñkîVí¨",152,5,5,6,9,9,2,6,8,7,10,13,7,13,8,19,14,7,4,-,-,-,-,7598,-,75,3,3,4,3,6,1,4,3,5,4,7,4,6,4,10,3,4,1,-,-,-,-,3548,-,77,2,2,2,6,3,1,2,5,2,6,6,3,7,4,9,11,3,3,-,-,-,-,4050,-
2693,"25502","010012","","","","ñÿîVñ{í¨","ëÂéöñÿîVñ{éöíÜîVí¨",153,-,7,12,9,11,6,5,7,12,8,14,7,5,13,20,7,8,1,1,-,-,-,7142,1,71,-,5,6,3,6,4,4,1,7,4,8,3,2,4,9,1,4,-,-,-,-,-,3067,-,82,-,2,6,6,5,2,1,6,5,4,6,4,3,9,11,6,4,1,1,-,-,-,4075,1
2694,"25502","010013","","","","ñÿîVñ{í¨","ëÂéöñÿîVñ{êméõí¨",199,9,8,5,12,16,26,5,11,10,13,18,13,10,9,18,11,4,1,-,-,-,-,8400,1,96,2,3,4,5,7,14,4,5,7,6,8,8,4,4,9,5,-,1,-,-,-,-,4050,-,103,7,5,1,7,9,12,1,6,3,7,10,5,6,5,9,6,4,-,-,-,-,-,4350,1
2695,"25502","010014","","","","ñÿîVñ{í¨","ëÂéöñÿîVñ{ñ{í¨",100,4,6,5,5,1,6,4,12,6,4,5,9,5,11,5,6,3,2,1,-,-,-,4573,13,43,2,3,1,3,-,2,1,6,2,3,3,4,3,4,4,1,-,-,1,-,-,-,1921,6,57,2,3,4,2,1,4,3,6,4,1,2,5,2,7,1,5,3,2,-,-,-,-,2652,7
2696,"25502","010015","","","","ñÿîVñ{í¨","ëÂéöñÿîVñ{ìåê_óÃí¨",59,-,2,5,3,2,1,4,1,3,2,5,9,6,3,5,1,5,1,1,-,-,-,2963,-,29,-,2,3,1,1,1,3,-,2,1,2,6,2,2,2,1,-,-,-,-,-,-,1270,-,30,-,-,2,2,1,-,1,1,1,1,3,3,4,1,3,-,5,1,1,-,-,-,1693,-
2697,"25502","010016","","","","ñÿîVñ{í¨","ëÂéöñÿîVñ{íÜê_óÃí¨",96,3,6,6,6,5,3,3,6,4,3,8,6,12,5,15,4,-,-,1,-,-,-,4358,1,47,1,2,4,3,3,3,1,1,3,2,3,3,6,2,9,1,-,-,-,-,-,-,2102,1,49,2,4,2,3,2,-,2,5,1,1,5,3,6,3,6,3,-,-,1,-,-,-,2256,-
2698,"25502","010017","","","","ñÿîVñ{í¨","ëÂéöñÿîVñ{êºê_óÃí¨",304,16,13,24,12,12,22,15,17,14,20,32,20,20,17,20,13,11,5,1,-,-,-,13133,5,148,4,7,12,7,6,9,8,9,9,12,18,7,9,9,11,5,4,2,-,-,-,-,6399,3,156,12,6,12,5,6,13,7,8,5,8,14,13,11,8,9,8,7,3,1,-,-,-,6734,2
2699,"25502","010018","","","","ñÿîVñ{í¨","ëÂéöñÿîVñ{âhí¨",227,13,9,10,12,9,9,12,11,11,20,20,12,20,19,18,9,8,4,1,-,-,-,10336,7,115,5,4,6,7,5,2,6,7,2,14,13,7,8,13,6,6,1,2,1,-,-,-,5256,6,112,8,5,4,5,4,7,6,4,9,6,7,5,12,6,12,3,7,2,-,-,-,-,5080,1
2700,"25502","010019","","","","ñÿîVñ{í¨","ëÂéöñÿîVñ{å√í¨",96,5,6,2,5,3,6,2,8,4,4,5,10,6,5,10,4,7,3,-,1,-,-,4600,-,41,2,1,1,4,1,3,1,4,2,2,1,5,2,4,3,2,3,-,-,-,-,-,1891,-,55,3,5,1,1,2,3,1,4,2,2,4,5,4,1,7,2,4,3,-,1,-,-,2709,-
2701,"25502","010020","","","","ñÿîVñ{í¨","ëÂéöñÿîVñ{ì`îní¨",145,1,4,8,10,4,6,3,8,5,13,10,15,12,11,18,6,6,4,1,-,-,-,7338,-,74,1,3,4,8,1,3,2,5,2,9,4,5,5,7,8,1,6,-,-,-,-,-,3487,-,71,-,1,4,2,3,3,1,3,3,4,6,10,7,4,10,5,-,4,1,-,-,-,3851,-
2702,"25502","010021","","","","ñÿîVñ{í¨","ëÂéöñÿîVñ{î™ñÿâÆí¨",160,1,10,12,10,2,6,3,6,13,12,16,7,15,8,17,13,7,2,-,-,-,-,7667,-,77,1,5,6,4,2,4,-,3,4,9,8,2,9,4,7,3,5,1,-,-,-,-,3598,-,83,-,5,6,6,-,2,3,3,9,3,8,5,6,4,10,10,2,1,-,-,-,-,4069,-
2703,"25502","010022","","","","ñÿîVñ{í¨","ëÂéöñÿîVñ{êºâ°í¨",153,5,3,12,7,9,10,8,6,5,8,8,17,16,16,6,7,8,1,1,-,-,-,7070,3,65,1,2,4,4,5,2,5,2,2,4,4,7,7,10,1,3,1,-,1,-,-,-,3000,1,88,4,1,8,3,4,8,3,4,3,4,4,10,9,6,5,4,7,1,-,-,-,-,4070,2
2704,"25502","010023","","","","ñÿîVñ{í¨","ëÂéöñÿîVñ{ìåâ°í¨",420,15,23,34,19,27,28,17,23,15,26,40,35,32,18,29,19,11,5,4,-,-,-,17995,-,199,10,13,16,10,12,12,7,12,7,15,17,16,19,8,14,7,3,-,1,-,-,-,8100,-,221,5,10,18,9,15,16,10,11,8,11,23,19,13,10,15,12,8,5,3,-,-,-,9895,-
2705,"25502","010035","","","","ñÿîVñ{í¨","ëÂéöñÿîVñ{î†ñˆí¨",136,7,8,6,8,15,7,9,6,8,12,6,14,10,5,9,1,4,1,-,-,-,-,5433,2,61,-,4,4,5,6,3,3,4,4,6,3,6,6,3,4,-,-,-,-,-,-,-,2432,-,75,7,4,2,3,9,4,6,2,4,6,3,8,4,2,5,1,4,1,-,-,-,-,3001,2
2706,"25502","010036","","","","ñÿîVñ{í¨","ëÂéöñÿîVñ{ÉAÉbÉgÉä",106,5,6,4,5,10,5,8,4,6,7,8,8,13,6,4,5,-,2,-,-,-,-,4455,-,52,2,4,2,2,7,2,4,1,3,4,5,3,8,1,2,2,-,-,-,-,-,-,2075,-,54,3,2,2,3,3,3,4,3,3,3,3,5,5,5,2,3,-,2,-,-,-,-,2380,-
2707,"25502","0110","","","","ñÿîVñ{í¨","ëÂéöçïìc",938,62,41,47,42,61,62,58,47,44,52,52,52,50,55,63,47,43,34,19,7,-,-,42114,3,428,31,24,22,19,31,35,30,20,25,22,29,25,27,19,32,10,14,5,7,1,-,-,17470,1,510,31,17,25,23,30,27,28,27,19,30,23,27,23,36,31,37,29,29,12,6,-,-,24644,2
2708,"25502","0120","","","","ñÿîVñ{í¨","ëÂéöêÁìc",468,18,26,27,37,25,21,17,17,29,39,34,33,27,21,37,34,11,13,2,-,-,-,20731,1,222,5,16,20,16,12,10,8,9,13,21,19,16,14,7,17,14,4,1,-,-,-,-,9264,1,246,13,10,7,21,13,11,9,8,16,18,15,17,13,14,20,20,7,12,2,-,-,-,11467,-
2709,"25502","0130","","","","ñÿîVñ{í¨","ëÂéöìcïî",188,7,12,11,12,7,4,12,12,13,11,10,9,13,13,19,11,5,4,1,2,-,-,8545,-,93,5,7,4,8,2,3,7,5,7,6,6,5,4,6,7,6,3,1,-,1,-,-,3991,-,95,2,5,7,4,5,1,5,7,6,5,4,4,9,7,12,5,2,3,1,1,-,-,4554,-
2710,"25502","0140","","","","ñÿîVñ{í¨","ëÂéöúAê£",1497,99,90,83,112,106,133,108,85,94,85,100,99,88,88,63,33,18,10,3,-,-,-,56005,6,732,48,45,47,58,56,71,52,48,42,40,46,53,40,42,29,8,6,1,-,-,-,-,26145,-,765,51,45,36,54,50,62,56,37,52,45,54,46,48,46,34,25,12,9,3,-,-,-,29860,6
2711,"25502","0150","","","","ñÿîVñ{í¨","ëÂéöëÂâπ",375,14,24,34,29,17,11,7,18,34,28,31,17,28,22,25,22,6,6,1,1,-,-,15918,3,192,7,15,19,15,13,5,4,4,18,13,19,10,15,11,10,10,2,1,1,-,-,-,7738,3,183,7,9,15,14,4,6,3,14,16,15,12,7,13,11,15,12,4,5,-,1,-,-,8180,-
2712,"25502","0160","","","","ñÿîVñ{í¨","ëÂéöî—âY",52,-,4,1,3,1,3,1,1,4,6,4,3,3,3,7,5,1,1,-,1,-,-,2627,-,22,-,1,1,1,-,1,1,-,3,3,2,-,2,2,2,3,-,-,-,-,-,-,1098,-,30,-,3,-,2,1,2,-,1,1,3,2,3,1,1,5,2,1,1,-,1,-,-,1529,-
2713,"25502","0170","","","","ñÿîVñ{í¨","ëÂéöéRóúéq",43,3,4,4,1,4,1,2,3,2,3,4,5,1,1,1,-,3,1,-,-,-,-,1652,-,21,2,1,1,-,3,1,1,1,1,1,3,2,-,1,1,-,1,1,-,-,-,-,859,-,22,1,3,3,1,1,-,1,2,1,2,1,3,1,-,-,-,2,-,-,-,-,-,793,-
2714,"25502","0180","","","","ñÿîVñ{í¨","ëÂéöêºéR",268,9,14,21,11,8,17,14,11,17,21,12,13,14,25,19,20,15,5,2,-,-,-,12399,1,129,5,6,10,7,4,6,6,7,9,11,8,5,6,13,11,9,4,1,1,-,-,-,5797,-,139,4,8,11,4,4,11,8,4,8,10,4,8,8,12,8,11,11,4,1,-,-,-,6602,1
2715,"25502","0190","","","","ñÿîVñ{í¨","ëÂéöìcãè",169,11,5,11,12,8,14,9,10,9,10,9,14,14,8,11,5,6,2,1,-,-,-,7051,-,80,6,3,6,3,3,5,7,5,4,6,6,6,8,3,5,2,2,-,-,-,-,-,3235,-,89,5,2,5,9,5,9,2,5,5,4,3,8,6,5,6,3,4,2,1,-,-,-,3816,-
2716,"25502","0200","","","","ñÿîVñ{í¨","ëÂéöñkïzé{",172,9,9,8,6,10,8,12,8,10,12,9,13,10,11,14,16,3,4,-,-,-,-,7772,-,86,6,4,3,4,5,3,8,3,6,7,3,7,4,6,8,7,1,1,-,-,-,-,3777,-,86,3,5,5,2,5,5,4,5,4,5,6,6,6,5,6,9,2,3,-,-,-,-,3995,-
2717,"25502","0210","","","","ñÿîVñ{í¨","ëÂéöê‘îˆ",199,4,11,10,21,12,12,5,11,16,18,20,11,7,5,12,14,6,2,2,-,-,-,8489,1,100,-,7,6,10,6,10,1,4,8,9,12,8,5,2,4,5,2,-,1,-,-,-,4103,-,99,4,4,4,11,6,2,4,7,8,9,8,3,2,3,8,9,4,2,1,-,-,-,4386,1
2718,"25503","","","","","ó]å‡í¨","ëçêî",4218,182,198,282,220,171,216,185,208,247,273,295,283,276,312,320,241,162,101,41,4,1,-,192507,12,2003,91,103,141,116,84,110,100,92,129,153,147,128,124,147,144,103,50,34,7,-,-,-,86965,-,2215,91,95,141,104,87,106,85,116,118,120,148,155,152,165,176,138,112,67,34,4,1,-,105542,12
2719,"25503","0010","","","","ó]å‡í¨","ëÂéöç‚å˚",188,3,1,7,14,11,15,13,6,9,15,19,13,11,15,15,8,7,4,2,-,-,-,8914,-,95,-,-,3,7,7,11,8,4,6,7,8,7,5,9,6,3,3,1,-,-,-,-,4304,-,93,3,1,4,7,4,4,5,2,3,8,11,6,6,6,9,5,4,3,2,-,-,-,4610,-
2720,"25503","0020","","","","ó]å‡í¨","ëÂéöâ∫ó]å‡",532,20,26,36,34,23,33,18,29,29,31,47,43,34,30,34,20,26,13,6,-,-,-,23728,1,251,7,12,15,20,10,19,9,14,14,17,20,25,17,11,14,10,10,4,3,-,-,-,11015,-,281,13,14,21,14,13,14,9,15,15,14,27,18,17,19,20,10,16,9,3,-,-,-,12713,1
2721,"25503","0030","","","","ó]å‡í¨","ëÂéöíÜîVãΩ",730,46,32,56,37,39,29,48,39,45,52,47,43,36,56,51,35,22,10,7,-,-,-,31076,3,349,25,16,31,22,20,12,26,16,22,26,25,21,12,23,27,19,3,3,-,-,-,-,13864,-,381,21,16,25,15,19,17,22,23,23,26,22,22,24,33,24,16,19,7,7,-,-,-,17212,3
2722,"25503","0040","","","","ó]å‡í¨","ëÂéöî™åÀ",116,6,10,8,3,3,4,7,6,5,11,7,5,8,10,7,9,2,5,-,-,-,-,5178,-,58,4,7,4,2,2,1,4,3,5,4,5,2,4,4,3,3,1,-,-,-,-,-,2258,-,58,2,3,4,1,1,3,3,3,-,7,2,3,4,6,4,6,1,5,-,-,-,-,2920,-
2723,"25503","0050","","","","ó]å‡í¨","ëÂéöêÏï¿",330,14,22,33,19,9,18,14,22,21,20,22,17,20,12,27,22,7,7,4,-,-,-,14000,-,162,9,15,17,9,2,11,10,7,10,12,12,8,10,3,14,8,2,2,1,-,-,-,6335,-,168,5,7,16,10,7,7,4,15,11,8,10,9,10,9,13,14,5,5,3,-,-,-,7665,-
2724,"25503","0060","","","","ó]å‡í¨","ëÂéöâ∫íOê∂",127,9,7,8,6,4,7,8,3,8,7,7,11,10,6,7,9,5,3,2,-,-,-,5635,-,56,4,4,4,3,2,1,4,2,3,4,4,4,6,3,2,3,2,-,1,-,-,-,2353,-,71,5,3,4,3,2,6,4,1,5,3,3,7,4,3,5,6,3,3,1,-,-,-,3282,-
2725,"25503","0070","","","","ó]å‡í¨","ëÂéöè„íOê∂",417,15,22,32,21,14,20,12,19,31,27,29,35,30,29,31,22,16,9,2,1,-,-,19071,-,203,8,13,18,9,8,10,6,7,14,20,14,15,11,18,14,8,6,3,1,-,-,-,8881,-,214,7,9,14,12,6,10,6,12,17,7,15,20,19,11,17,14,10,6,1,1,-,-,10190,-
2726,"25503","0080","","","","ó]å‡í¨","ëÂéöê†ñn",34,1,2,2,2,1,1,2,-,2,1,1,3,4,3,-,3,3,2,1,-,-,-,1740,-,14,1,1,2,-,-,-,1,-,1,-,1,1,2,1,-,1,1,1,-,-,-,-,658,-,20,-,1,-,2,1,1,1,-,1,1,-,2,2,2,-,2,2,1,1,-,-,-,1082,-
2727,"25503","0090","","","","ó]å‡í¨","ëÂéöêõï¿",113,2,-,2,2,2,1,4,3,1,5,8,13,12,16,14,14,9,5,-,-,-,-,6868,-,49,1,-,-,1,1,-,2,2,-,2,5,2,8,10,6,6,2,1,-,-,-,-,2947,-,64,1,-,2,1,1,1,2,1,1,3,3,11,4,6,8,8,7,4,-,-,-,-,3921,-
2728,"25503","0130","","","","ó]å‡í¨","ëÂéöï∂é∫",125,1,6,8,4,4,8,-,6,5,13,12,7,12,11,11,7,4,3,2,1,-,-,6257,-,59,-,4,2,2,2,6,-,2,4,8,6,2,7,5,5,2,2,-,-,-,-,-,2783,-,66,1,2,6,2,2,2,-,4,1,5,6,5,5,6,6,5,2,3,2,1,-,-,3474,-
2729,"25503","0140","","","","ó]å‡í¨","ëÂéöçëà¿",192,7,8,11,11,7,9,5,11,10,9,12,14,14,14,21,12,6,7,3,1,-,-,9334,1,85,3,1,5,5,4,5,3,5,6,4,6,7,5,11,8,2,1,4,-,-,-,-,4034,-,107,4,7,6,6,3,4,2,6,4,5,6,7,9,3,13,10,5,3,3,1,-,-,5300,1
